nsp12_riboslip-1	528	542	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4906	57.6	0	100	15
nsp12_riboslip-1	543	557	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4921	57.9	0	100	15
nsp12_riboslip-1	558	572	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4936	57.5	0	100	15
nsp12_riboslip-1	573	587	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4951	56.8	0	100	15
nsp12_riboslip-1	588	601	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4966	57.2	0	100	14
nsp12_riboslip-1	603	617	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4981	65.3	0	100	15
nsp12_riboslip-1	618	632	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__4996	56.8	0	100	15
nsp12_riboslip-1	633	647	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5011	54.6	2	86.67	15
nsp12_riboslip-1	648	662	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5026	60.4	0	100	15
nsp12_riboslip-1	663	677	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5041	54.6	0	100	15
nsp12_riboslip-1	678	692	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5056	58.3	0	100	15
nsp12_riboslip-1	693	707	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5071	53.2	0	100	15
nsp12_riboslip-1	708	722	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5086	60.9	0	100	15
nsp12_riboslip-1	723	737	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5101	47.8	3	80	15
nsp12_riboslip-1	738	752	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5116	59.8	0	100	15
nsp12_riboslip-1	753	767	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5131	45.7	3	80	15
nsp12_riboslip-1	768	782	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5146	55	1	93.33	15
nsp12_riboslip-1	783	797	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5161	60.3	0	100	15
nsp12_riboslip-1	798	812	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5176	62.4	0	100	15
nsp12_riboslip-1	813	827	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5191	59.6	0	100	15
nsp12_riboslip-1	828	842	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5206	57.4	0	100	15
nsp12_riboslip-1	843	857	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5221	55.4	0	100	15
nsp12_riboslip-1	858	872	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5236	60.2	0	100	15
nsp12_riboslip-1	873	887	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5251	59.6	0	100	15
nsp12_riboslip-1	888	902	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5266	60.5	0	100	15
nsp12_riboslip-1	903	917	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5281	62.7	0	100	15
nsp12_riboslip-1	918	924	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5296	28.5	0	100	7
nsp12_riboslip-1	381	388	nsp12_riboslip-1!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6106	29.5	1	87.5	8
nsp12_riboslip-1	450	460	nsp12_riboslip-1!Replicase_polyprotein_1a_Species:Human_coronavirus_229E_(HCoV-229E)__1156	27.3	3	72.73	11
nsp12_riboslip-1	54	61	nsp12_riboslip-1!Replicase_polyprotein_1a_Species:Human_coronavirus_NL63__3586	27.2	1	87.5	8
nsp12_riboslip-1	494	500	nsp12_riboslip-1!Spike_glycoprotein_Species:Human_coronavirus_NL63__226	26.9	1	85.71	7
nsp13	2	16	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5446	52.2	2	86.67	15
nsp13	17	31	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5461	54.5	3	80	15
nsp13	32	45	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5476	34.6	4	71.43	14
nsp13	47	61	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5491	52.1	2	86.67	15
nsp13	63	76	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5506	48.8	2	85.71	14
nsp13	107	121	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5551	28.2	7	53.33	15
nsp13	122	136	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5566	44.2	2	86.67	15
nsp13	137	149	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5581	33.6	3	76.92	13
nsp13	152	162	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5596	26.3	4	63.64	11
nsp13	167	181	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5611	41.5	4	73.33	15
nsp13	212	226	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5656	39.5	4	73.33	15
nsp13	227	241	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5671	40.6	3	80	15
nsp13	262	270	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5701	26.7	2	77.78	9
nsp13	273	287	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5716	40.5	4	73.33	15
nsp13	288	299	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5731	36.6	2	83.33	12
nsp13	303	317	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5746	46.3	2	86.67	15
nsp13	318	332	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5761	30.4	6	60	15
nsp13	333	347	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5776	45.4	4	73.33	15
nsp13	363	377	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5806	29	5	66.67	15
nsp13	378	390	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5821	37.8	3	76.92	13
nsp13	393	407	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5836	58.5	0	100	15
nsp13	408	419	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5851	33	3	75	12
nsp13	438	452	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5881	35.9	4	73.33	15
nsp13	453	466	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5896	40.6	2	85.71	14
nsp13	468	482	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5911	27.6	7	53.33	15
nsp13	499	512	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5941	27.9	5	64.29	14
nsp13	513	527	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5956	36.5	4	73.33	15
nsp13	530	542	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5971	45.6	1	92.31	13
nsp13	543	557	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__5986	40.8	4	73.33	15
nsp13	558	572	nsp13!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__6001	48.8	1	93.33	15
nsp13	1	15	nsp13!ORF1ab_Species:MERS_5311	46.9	3	80	15
nsp13	16	30	nsp13!ORF1ab_Species:MERS_5326	65.2	1	93.33	15
nsp13	31	45	nsp13!ORF1ab_Species:MERS_5341	46.8	3	80	15
nsp13	47	60	nsp13!ORF1ab_Species:MERS_5356	49	2	85.71	14
nsp13	61	72	nsp13!ORF1ab_Species:MERS_5371	35.5	3	75	12
nsp13	80	90	nsp13!ORF1ab_Species:MERS_5386	37.7	1	90.91	11
nsp13	91	100	nsp13!ORF1ab_Species:MERS_5401	28.1	2	80	10
nsp13	106	120	nsp13!ORF1ab_Species:MERS_5416	41.8	4	73.33	15
nsp13	122	135	nsp13!ORF1ab_Species:MERS_5431	37.4	2	85.71	14
nsp13	136	149	nsp13!ORF1ab_Species:MERS_5446	31.8	4	71.43	14
nsp13	167	180	nsp13!ORF1ab_Species:MERS_5476	44.4	3	78.57	14
nsp13	181	194	nsp13!ORF1ab_Species:MERS_5491	46.7	2	85.71	14
nsp13	196	209	nsp13!ORF1ab_Species:MERS_5506	32.8	4	71.43	14
nsp13	211	225	nsp13!ORF1ab_Species:MERS_5521	35.6	5	66.67	15
nsp13	226	239	nsp13!ORF1ab_Species:MERS_5536	33	4	71.43	14
nsp13	241	255	nsp13!ORF1ab_Species:MERS_5551	43.2	3	80	15
nsp13	260	270	nsp13!ORF1ab_Species:MERS_5566	29.2	4	63.64	11
nsp13	276	285	nsp13!ORF1ab_Species:MERS_5581	28.5	2	80	10
nsp13	286	300	nsp13!ORF1ab_Species:MERS_5596	54.2	1	93.33	15
nsp13	302	315	nsp13!ORF1ab_Species:MERS_5611	51.8	1	92.86	14
nsp13	316	330	nsp13!ORF1ab_Species:MERS_5626	42.2	3	80	15
nsp13	331	344	nsp13!ORF1ab_Species:MERS_5641	47.5	2	85.71	14
nsp13	346	360	nsp13!ORF1ab_Species:MERS_5656	28	6	60	15
nsp13	361	375	nsp13!ORF1ab_Species:MERS_5671	38.9	3	80	15
nsp13	376	390	nsp13!ORF1ab_Species:MERS_5686	42.9	4	73.33	15
nsp13	393	405	nsp13!ORF1ab_Species:MERS_5701	40.7	2	84.62	13
nsp13	406	420	nsp13!ORF1ab_Species:MERS_5716	51.1	1	93.33	15
nsp13	422	429	nsp13!ORF1ab_Species:MERS_5731	25.2	1	87.5	8
nsp13	437	449	nsp13!ORF1ab_Species:MERS_5746	27.4	4	69.23	13
nsp13	451	461	nsp13!ORF1ab_Species:MERS_5761	38.2	1	90.91	11
nsp13	468	478	nsp13!ORF1ab_Species:MERS_5776	30.2	3	72.73	11
nsp13	481	492	nsp13!ORF1ab_Species:MERS_5791	41.6	1	91.67	12
nsp13	496	510	nsp13!ORF1ab_Species:MERS_5806	34.1	5	66.67	15
nsp13	511	522	nsp13!ORF1ab_Species:MERS_5821	45.8	0	100	12
nsp13	526	540	nsp13!ORF1ab_Species:MERS_5836	48.1	1	93.33	15
nsp13	541	554	nsp13!ORF1ab_Species:MERS_5851	37.9	4	71.43	14
nsp13	557	568	nsp13!ORF1ab_Species:MERS_5866	43.4	1	91.67	12
nsp13	571	585	nsp13!ORF1ab_Species:MERS_5881	25.7	8	46.67	15
nsp13	1	15	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__4996	30.8	5	66.67	15
nsp13	16	29	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5011	36.6	4	71.43	14
nsp13	31	45	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5026	30.1	7	53.33	15
nsp13	47	60	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5041	41.1	4	71.43	14
nsp13	61	72	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5056	37	3	75	12
nsp13	76	90	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5071	34.9	5	66.67	15
nsp13	167	179	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5161	37.6	3	76.92	13
nsp13	181	195	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5176	25.5	7	53.33	15
nsp13	196	206	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5191	29.1	3	72.73	11
nsp13	225	239	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5221	38	4	73.33	15
nsp13	285	299	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5281	27.9	6	60	15
nsp13	300	314	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5296	50.5	2	86.67	15
nsp13	330	343	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5326	50.2	2	85.71	14
nsp13	360	372	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5356	37.4	2	84.62	13
nsp13	375	388	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5371	42.1	3	78.57	14
nsp13	394	404	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5386	29.1	3	72.73	11
nsp13	405	419	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5401	34.3	5	66.67	15
nsp13	435	449	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5431	34.7	4	73.33	15
nsp13	450	460	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5446	31	3	72.73	11
nsp13	510	522	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5506	42.5	1	92.31	13
nsp13	526	539	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5521	41.8	2	85.71	14
nsp13	540	554	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5536	49.5	3	80	15
nsp13	556	569	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5551	51	1	92.86	14
nsp13	571	583	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__5566	38.2	3	76.92	13
nsp13	11	25	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__4981	34.1	5	66.67	15
nsp13	26	40	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__4996	34	5	66.67	15
nsp13	42	55	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5011	38.1	5	64.29	14
nsp13	57	70	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5026	33	5	64.29	14
nsp13	71	84	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5041	40.9	4	71.43	14
nsp13	87	100	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5056	29.7	5	64.29	14
nsp13	132	143	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5101	34.7	2	83.33	12
nsp13	162	175	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5131	31	4	71.43	14
nsp13	176	190	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5146	26.1	7	53.33	15
nsp13	191	205	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5161	33.7	5	66.67	15
nsp13	225	234	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5191	28.5	2	80	10
nsp13	281	294	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5251	36.4	3	78.57	14
nsp13	295	309	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5266	42.6	4	73.33	15
nsp13	311	322	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5281	34.8	3	75	12
nsp13	327	339	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5296	47.9	1	92.31	13
nsp13	355	369	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5326	37.2	4	73.33	15
nsp13	370	384	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5341	41.4	3	80	15
nsp13	385	399	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5356	27.4	6	60	15
nsp13	400	414	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5371	38.2	4	73.33	15
nsp13	432	444	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5401	27.9	4	69.23	13
nsp13	445	459	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5416	44.6	3	80	15
nsp13	506	519	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5476	51.6	1	92.86	14
nsp13	521	534	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5491	32.1	4	71.43	14
nsp13	535	549	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5506	50.1	2	86.67	15
nsp13	551	564	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5521	49.7	2	85.71	14
nsp13	565	578	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__5536	35.3	4	71.43	14
nsp13	2	13	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5296	38.7	2	83.33	12
nsp13	14	28	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5311	51.4	3	80	15
nsp13	29	43	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5326	41.3	4	73.33	15
nsp13	44	57	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5341	52.9	1	92.86	14
nsp13	59	72	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5356	51.5	1	92.86	14
nsp13	89	100	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5386	33.2	3	75	12
nsp13	105	116	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5401	31	4	66.67	12
nsp13	119	133	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5416	51.3	1	93.33	15
nsp13	134	148	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5431	38.3	3	80	15
nsp13	149	163	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5446	27	7	53.33	15
nsp13	165	177	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5461	37.9	3	76.92	13
nsp13	179	192	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5476	39.4	3	78.57	14
nsp13	211	223	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5506	42.3	2	84.62	13
nsp13	225	238	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5521	35.9	3	78.57	14
nsp13	239	246	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5536	28.6	1	87.5	8
nsp13	270	284	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5566	32.3	6	60	15
nsp13	285	299	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5581	43.2	3	80	15
nsp13	302	314	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5596	40	2	84.62	13
nsp13	315	328	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5611	33.1	4	71.43	14
nsp13	330	344	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5626	43.1	5	66.67	15
nsp13	360	372	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5656	30.5	4	69.23	13
nsp13	375	389	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5671	41.2	4	73.33	15
nsp13	390	404	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5686	55.5	1	93.33	15
nsp13	405	419	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5701	46.2	2	86.67	15
nsp13	435	449	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5731	40.4	3	80	15
nsp13	450	463	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5746	48.1	1	92.86	14
nsp13	468	479	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5761	30.8	4	66.67	12
nsp13	481	493	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5776	26	5	61.54	13
nsp13	510	519	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5806	40.4	0	100	10
nsp13	525	539	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5821	43.1	3	80	15
nsp13	540	554	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5836	48.6	3	80	15
nsp13	557	569	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5851	49.8	0	100	13
nsp13	571	583	nsp13!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__5866	29.5	6	53.85	13
nsp13	1	9	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5296	36.2	0	100	9
nsp13	10	24	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5311	60.7	0	100	15
nsp13	25	39	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5326	66.6	0	100	15
nsp13	40	54	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5341	57.6	0	100	15
nsp13	55	69	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5356	58.5	0	100	15
nsp13	70	84	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5371	64.3	0	100	15
nsp13	85	99	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5386	59	0	100	15
nsp13	100	114	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5401	59.7	0	100	15
nsp13	115	129	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5416	57.7	0	100	15
nsp13	130	144	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5431	53.1	0	100	15
nsp13	145	159	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5446	55.3	0	100	15
nsp13	160	174	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5461	59.1	0	100	15
nsp13	175	189	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5476	59.4	0	100	15
nsp13	190	204	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5491	57.2	0	100	15
nsp13	205	219	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5506	57.9	0	100	15
nsp13	220	234	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5521	59.3	0	100	15
nsp13	235	249	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5536	57.4	0	100	15
nsp13	250	264	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5551	55.5	0	100	15
nsp13	265	279	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5566	59.3	0	100	15
nsp13	280	294	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5581	57.7	0	100	15
nsp13	295	309	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5596	58.8	0	100	15
nsp13	310	324	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5611	56.8	0	100	15
nsp13	325	339	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5626	58.2	0	100	15
nsp13	340	354	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5641	58.6	0	100	15
nsp13	355	369	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5656	58.1	0	100	15
nsp13	370	384	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5671	57.2	0	100	15
nsp13	385	399	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5686	58.1	0	100	15
nsp13	400	414	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5701	55.2	0	100	15
nsp13	415	429	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5716	59.6	0	100	15
nsp13	430	444	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5731	62.5	0	100	15
nsp13	445	459	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5746	54.7	0	100	15
nsp13	460	474	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5761	60.7	0	100	15
nsp13	475	489	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5776	57.8	0	100	15
nsp13	490	504	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5791	58	0	100	15
nsp13	505	519	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5806	59.8	0	100	15
nsp13	520	534	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5821	54	0	100	15
nsp13	535	549	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5836	57.7	0	100	15
nsp13	550	564	nsp13!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__5851	59	0	100	15
